"","player_api_id","NoOfOccurances","player_name","overall_rating","NumberofLeagues","gk_all"
"2535",33884,20,"Jose Moraton",75,1,141
"2536",33885,22,"Oriol",75,1,94
"2537",33887,30,"Sergio Matabuena",72,1,147
"2538",33888,106,"Felipe Melo",83,1,157
"2539",33889,3,"Cristian Portilla",67,1,152
"2540",33891,4,"Juanjo",67,1,138
"2541",33892,66,"Oscar Serrano",76,1,159
"2542",33893,78,"Ayoze Diaz Diaz",74,1,151
"2543",33895,18,"Borja Neru",69,1,138
"2544",33896,66,"Pablo Pinillos",74,1,145
"2545",33898,18,"Raul Bravo",75,2,154
"2546",33913,36,"Alex Keddie",59,1,57
"2547",33914,162,"Craig Samson",68,1,332
"2548",33915,53,"Garry Brady",65,1,141
"2549",33929,30,"Sidi Yaya Keita",74,2,132
"2550",33930,1,"Seid Khiter",69,1,115
"2551",33931,11,"Fitz Hall",74,1,113
"2552",33941,15,"Danny Pugh",70,1,151
"2553",33948,27,"Jason Brown",69,2,345
"2554",33954,8,"Christopher Mitchell",56,1,87
"2555",33956,39,"Christian Nade",68,1,96
"2556",33958,75,"Asier Riesgo",74,1,367
"2557",33959,87,"Ion Ansotegi",75,1,124
"2558",33960,140,"Mikel Gonzalez",79,1,132
"2559",33961,28,"Mikel Labaka",74,1,128
"2560",33963,92,"Javier Garrido",76,3,149
"2561",33964,21,"Mikel Alonso",75,1,146
"2562",33967,78,"Dalibor Stevanovic",74,2,161
"2563",33973,172,"Xabier Prieto",80,1,153
"2564",33974,108,"Robinho",87,2,143
"2565",33986,115,"Andres Palop",85,1,421
"2566",33988,225,"Daniel Alves",86,1,169
"2567",33989,80,"Frederic Kanoute",84,1,134
"2568",33990,100,"Julien Escude",81,1,149
"2569",33991,217,"Jesus Navas",86,2,148
"2570",33992,132,"Adriano",79,1,147
"2571",33993,34,"Aitor Ocio",77,1,138
"2572",33997,53,"Mikel Eizaguirre Aranburu",74,1,142
"2573",34000,71,"Enzo Maresca",81,2,53
"2574",34003,43,"Ludovic Butelle",76,2,386
"2575",34005,13,"Roberto Fabian Ayala",86,1,131
"2576",34007,78,"Miguel",80,1,157
"2577",34008,218,"Emiliano Moretti",78,2,150
"2578",34021,15,"Marco Caneira",74,1,143
"2579",34025,9,"Mohamed Dahmane",67,1,128
"2580",34029,196,"Raul Albiol",83,2,137
"2581",34031,4,"Michael Wiggers",58,1,126
"2582",34035,61,"Matias Emilio Delgado",80,1,111
"2583",34036,208,"Glen Johnson",81,1,147
"2584",34037,87,"Ireneusz Jelen",81,2,136
"2585",34045,94,"Fabrice Ehret",74,2,137
"2586",34052,78,"Roland Baettig",65,1,50
"2587",34054,21,"Baykal Kulaksizoglu",71,1,145
"2588",34055,6,"Alexandre Quennoz",63,1,128
"2589",34066,23,"Tariq Chihab",67,1,125
"2590",34067,17,"Aleksandar Mitreski",71,1,130
"2591",34075,16,"Moreno Merenda",64,1,126
"2592",34079,43,"Didier Crettenand",63,1,95
"2593",34082,166,"Marco Schneuwly",69,1,119
"2594",34086,8,"Bruno Sutter",54,1,119
"2595",34101,20,"Bruno Cheyrou",72,1,137
"2596",34102,116,"Alexander Frei",81,2,112
"2597",34103,25,"Mariano Pernia",75,1,148
"2598",34104,130,"Ze Castro",78,1,142
"2599",34106,55,"Luis Fabiano",86,1,125
"2600",34112,9,"Pavel Pardo",84,1,166
"2601",34113,23,"Ricardo Osorio",79,1,141
"2602",34114,83,"Roberto Hilbert",80,1,145
"2603",34170,8,"Francis Jeffers",70,1,99
"2604",34176,61,"Jason Roberts",76,1,98
"2605",34177,71,"Kenny Miller",78,1,123
"2606",34182,66,"Didier Zokora",81,2,168
"2607",34183,84,"Ricardo Faty",71,3,130
"2608",34193,104,"Roger Johnson",78,1,139
"2609",34194,29,"Mikele Leigertwood",69,1,124
"2610",34206,22,"Sean O'Hanlon",67,1,144
"2611",34213,119,"Ryan Esson",62,1,309
"2612",34214,24,"Leon Cort",70,1,126
"2613",34222,35,"Fabio Aurelio",79,1,156
"2614",34225,93,"Tomasz Kupisz",70,1,138
"2615",34230,43,"Tyrone Mears",74,2,153
"2616",34231,11,"Fernando Morientes",82,2,135
"2617",34233,19,"Mark Gonzalez",78,1,143
"2618",34234,50,"Paulo Jorge",70,1,102
"2619",34237,2,"Tom Brighton",59,1,114
"2620",34239,22,"Austin McCann",61,1,75
"2621",34248,2,"Ki-Hyeon Seol",76,1,144
"2622",34254,86,"Richard Brittain",68,1,44
"2623",34259,112,"David Raven",66,1,125
"2624",34261,98,"Johan Elmander",85,1,117
"2625",34262,10,"Jonas Kamper",72,1,125
"2626",34264,124,"Miroslav Radovic",77,1,134
"2627",34266,93,"Bartosz Slusarski",66,1,133
"2628",34267,144,"Pirmin Schwegler",77,1,139
"2629",34268,167,"Alain Nef",71,2,131
"2630",34269,21,"Giuseppe Rapisarda",56,1,116
"2631",34270,7,"Davide Taini",60,1,299
"2632",34275,156,"Michael Turner",76,1,128
"2633",34298,11,"Juliano Mineiro",69,1,87
"2634",34299,5,"Dietmar Hamann",78,1,115
"2635",34304,184,"Maxwell",82,3,153
"2636",34305,167,"Maicon",86,2,154
"2637",34319,52,"Aimo Stefano Diana",79,2,114
"2638",34320,63,"Fabio Grosso",80,2,159
"2639",34334,78,"Sanharib Bueyueksal",70,2,134
"2640",34336,9,"Jozef Piacek",63,1,51
"2641",34370,3,"Djiby Fall",75,2,94
"2642",34381,72,"Derek Boateng",77,3,157
"2643",34382,13,"Roberto Abbondanzieri",84,1,413
"2644",34400,44,"Arnold Bruggink",76,1,119
"2645",34413,55,"Antonio da Silva",73,2,138
"2646",34417,76,"Alain Traore",76,1,103
"2647",34418,46,"Sol Campbell",81,1,120
"2648",34420,94,"Alexander Madlung",76,1,139
"2649",34421,68,"Chris Kirkland",77,1,391
"2650",34426,14,"Richie Ryan",64,1,119
"2651",34430,86,"Samuel Ricketts",73,1,142
"2652",34433,31,"Sylvan Ebanks-Blake",76,1,112
"2653",34437,61,"Dean Marney",72,1,151
"2654",34442,10,"Grant Murray",70,1,126
"2655",34443,18,"Yoann Folly",68,1,140
"2656",34447,245,"John Rankin",71,1,152
"2657",34466,76,"Emile Heskey",78,1,129
"2658",34471,38,"Jason Thomson",62,1,109
"2659",34479,58,"Carlos Salcido",81,2,152
"2660",34480,11,"Davy Schollen",69,1,349
"2661",34485,64,"Franco Costanzo",75,1,368
"2662",34487,23,"Aco Stojkov",60,1,120
"2663",34489,20,"Henk Timmer",73,1,360
"2664",34492,53,"Denny Landzaat",76,1,146
"2665",34520,56,"Fabio Cannavaro",91,2,142
"2666",34530,167,"Christian Abbiati",85,1,417
"2667",34531,26,"Bernardo Corradi",81,1,131
"2668",34534,77,"Gianluca Zambrotta",86,1,159
"2669",34540,48,"Mark Bresciano",79,1,154
"2670",34543,104,"Carlton Cole",78,1,116
"2671",34551,7,"Pedro Pele Monteiro",66,2,123
"2672",34563,124,"Morgaro Gomis",72,1,148
"2673",34567,52,"Herold Goulon",69,3,58
"2674",34574,139,"Damien Duff",81,1,143
"2675",34575,52,"Asier del Horno",80,1,153
"2676",34580,1,"Fabiano",65,1,53
"2677",34582,43,"Mate Bilic",76,1,136
"2678",34590,60,"Radoslav Kovac",73,2,135
"2679",34601,69,"Jermaine Pennant",82,2,136
"2680",34602,42,"Ruud van Nistelrooy",87,2,141
"2681",34622,24,"Graham Gartland",65,1,112
"2682",34633,83,"Nene",77,2,129
"2683",34650,16,"Alex Silva",77,1,122
"2684",34653,73,"Pablo Aimar",85,1,158
"2685",34654,76,"Souleymane Bamba",74,2,133
"2686",34656,19,"Chris Smith",63,1,317
"2687",34662,22,"Vitor Lima",62,1,131
"2688",34675,28,"Roger",74,1,135
"2689",34681,84,"Renato Augusto",83,1,164
"2690",34698,4,"Michael Lumb",68,1,146
"2691",34699,2,"Mike Tullberg",61,1,100
"2692",34763,62,"Nicklas Pedersen",71,2,110
"2693",34942,29,"Patrick Vieira",85,2,152
"2694",34944,194,"Michael Carrick",84,1,161
"2695",34945,51,"Rudolf Skacel",73,1,128
"2696",34946,37,"Lee Croft",70,1,114
"2697",34947,27,"Bennedict McCarthy,27",86,1,144
"2698",34952,104,"Daniele Bonera",83,2,161
"2699",34956,12,"Mista",81,1,130
"2700",34967,81,"Diego Barcelos",74,1,144
"2701",34969,8,"Javier Chevanton",82,2,139
"2702",34971,64,"Christian Tiffert",76,1,142
"2703",34972,8,"Ivan Pejcic",60,1,115
"2704",34983,6,"Alvaro Santos",66,1,63
"2705",34987,65,"Mario Melchiot",76,1,135
"2706",35022,85,"Kevin Conboy",68,1,136
"2707",35110,110,"Winston Reid",80,1,131
"2708",35112,197,"Simon Kjaer",81,3,128
"2709",35116,39,"Oluwafemi Ajilore",73,1,144
"2710",35121,10,"Jesper Juelsgaard",68,1,117
"2711",35125,36,"Leon Jessen",70,1,135
"2712",35244,104,"Andre Dias",81,1,140
"2713",35324,106,"Antonio Barragan",76,1,144
"2714",35327,171,"Antonio Valencia",84,1,142
"2715",35336,24,"Kyle Letheren",63,1,311
"2716",35338,14,"Jay Bothroyd",73,1,139
"2717",35345,122,"Jason Puncheon",75,1,145
"2718",35398,83,"Michael Gardyne",70,1,40
"2719",35407,70,"Pierre-Alain Frau",77,1,131
"2720",35408,82,"Jerome Leroy",80,1,146
"2721",35409,13,"Rafik Saifi",72,1,73
"2722",35410,36,"Steve Savidan",80,1,119
"2723",35411,137,"Demba Ba",82,2,136
"2724",35412,38,"Wilfried Dalmat",74,1,138
"2725",35417,34,"Guerkan Sermeter",63,1,133
"2726",35421,186,"German Denis",80,1,143
"2727",35425,117,"Oscar Cardozo",82,1,138
"2728",35437,3,"Christian Kalvenes",70,1,139
"2729",35438,9,"Danny Shittu",72,1,126
"2730",35439,1,"Derek Asamoah",72,1,62
"2731",35442,43,"Bradley Jones",73,2,364
"2732",35443,191,"Sebastian Larsson",80,1,148
"2733",35444,65,"Mario Licka",71,2,140
"2734",35451,58,"Lionel Ainsworth",69,1,128
"2735",35453,28,"Ricardo Batista",71,1,352
"2736",35454,25,"Leon Best",73,1,108
"2737",35463,160,"Willo Flood",72,1,143
"2738",35466,119,"Karl Henry",73,1,157
"2739",35467,62,"Danny Higginbotham",74,1,133
"2740",35472,131,"Emmerson Boyce",74,1,126
"2741",35475,10,"Colin McMenamin",61,1,46
"2742",35477,37,"David Stockdale",74,1,375
"2743",35480,36,"Alex Bruce",68,1,136
"2744",35481,1,"Rob Hulse",77,1,117
"2745",35492,9,"Sean Murdoch",62,1,312
"2746",35493,88,"Wesley Hoolahan",76,1,149
"2747",35495,4,"Dorus De Vries",71,1,360
"2748",35496,18,"Kelvin Davis",74,1,366
"2749",35497,76,"Mounir El Hamdaoui",81,3,145
"2750",35499,215,"Jeremy Clement",77,1,148
"2751",35500,98,"Brian McLean",66,1,52
"2752",35502,231,"Steven Hammell",71,1,149
"2753",35503,21,"Rory Loy",61,1,124
"2754",35506,3,"Zurab Khizanishvili",78,1,140
"2755",35513,44,"Mark Howard",64,1,320
"2756",35515,38,"Simon Francis",72,1,130
"2757",35523,20,"Glenn Murray",72,1,117
"2758",35524,17,"Colin Healy",71,1,120
"2759",35527,9,"Graham Barrett",68,1,129
"2760",35530,4,"Rory Boulding",62,1,106
"2761",35531,14,"Franck Queudrue",76,2,105
"2762",35532,118,"Fabrice Muamba",78,1,155
"2763",35539,25,"Richard Offiong",66,1,115
"2764",35544,14,"Julio Arca",75,1,151
"2765",35554,36,"Ian Evatt",74,1,123
"2766",35556,12,"Jay Tabb",71,1,150
"2767",35559,68,"Jose Saez",67,1,139
"2768",35560,9,"Guillaume Rippert",63,1,74
"2769",35561,34,"Hernan Crespo",88,1,106
"2770",35574,30,"Andy Dowie",61,1,39
"2771",35575,96,"Mauricio Pinilla",78,1,140
"2772",35576,31,"John Baird",62,1,43
"2773",35580,5,"Quinton Fortune",78,1,139
"2774",35587,198,"Paul McGowan",70,1,119
"2775",35606,238,"Per Mertesacker",87,2,133
"2776",35607,19,"Frank Fahrenhorst",77,1,113
"2777",35608,24,"Afonso Alves,24",84,1,130
"2778",35612,22,"Franco Miranda,22",65,1,148
"2779",35626,7,"Emanuele Belardi",71,1,356
"2780",35628,16,"Luke Wilkshire",79,1,144
"2781",35636,18,"Amdy Faye",77,1,144
"2782",35637,40,"Djimi Traore",72,1,121
"2783",35638,109,"Pedro Munitis",82,1,154
"2784",35641,24,"Simone Barone",82,1,121
"2785",35643,115,"Marco Marchionni",80,1,159
"2786",35644,244,"Antonio Mirante",79,1,386
"2787",35666,18,"Merouane Zemmama",72,1,141
"2788",35679,14,"Roland Linz",75,2,135
"2789",35680,32,"Gabri",74,2,120
"2790",35682,27,"Gheorghe Ogararu",69,1,145
"2791",35708,33,"Uwe Huenemeier",73,1,111
"2792",35712,34,"Jose Holebas",77,2,105
"2793",35718,39,"Kenneth Perez",77,1,142
"2794",35724,235,"Zlatan Ibrahimovic",90,3,156
"2795",35725,112,"Steven MacLean",71,1,119
"2796",35751,124,"Gary Warren",68,1,60
"2797",35768,28,"Martin Stocklasa",64,1,121
"2798",35787,38,"Gary Fraser",62,1,50
"2799",35818,7,"Dominik Schmidt",67,1,125
"2800",35828,23,"Daniel Brueckner",69,1,128
"2801",35831,74,"Albert Bunjaku",74,2,117
"2802",35852,72,"Fin Bartels",75,1,132
"2803",35875,5,"Benedikt Pliquett",65,1,322
"2804",35881,13,"Carsten Rothenbach",69,1,140
"2805",35882,19,"Charles Takyi",71,1,150
"2806",35883,11,"Florian Bruns",70,1,139
"2807",35891,19,"Rene Mihelic",69,1,144
"2808",35901,6,"Ken Kallaste",60,1,47
"2809",35905,112,"Gary Hooper",76,2,116
"2810",35906,16,"Tomasz Kuszczak",76,1,380
"2811",35954,8,"Jonathan Tuffey",63,1,314
"2812",35955,104,"Scott Boyd",65,1,60
"2813",35968,181,"Steven Anderson",70,1,111
"2814",35972,122,"Scott Robertson",70,1,139
"2815",35983,7,"David Carney",68,2,121
"2816",35988,72,"Christian Lell",74,2,139
"2817",35989,204,"Clemens Fritz",79,1,141
"2818",35990,47,"Mohamed Zidan",80,1,154
"2819",35991,6,"Christian Vander",67,1,331
"2820",35996,28,"Boubacar Sanogo",78,2,136
"2821",35997,145,"Halil Altintop",81,1,119
"2822",35998,39,"Matthias Abel",72,1,122
"2823",36000,130,"Niko Bungert",77,1,137
"2824",36005,109,"Karim Haggui",76,1,129
"2825",36007,104,"Thorben Marx",74,1,158
"2826",36008,11,"Oliver Schroeder",71,1,137
"2827",36009,37,"Vaclav Sverkos",77,1,126
"2828",36010,6,"Pascal Bieler",68,1,128
"2829",36011,142,"Sejad Salihovic",78,1,143
"2830",36012,151,"Steven Pienaar",80,1,141
"2831",36013,56,"Dennis Gentenaar",73,1,356
"2832",36016,46,"Cedric van der Gun",71,1,123
"2833",36018,27,"Gerald Sibon",71,1,122
"2834",36025,168,"Marco Streller",76,1,115
"2835",36029,27,"Christopher Heimeroth",72,1,353
"2836",36031,6,"Thomas Broich",76,1,146
"2837",36034,45,"Du-Ri Cha",72,2,138
"2838",36035,94,"Markus Feulner",76,1,142
"2839",36039,20,"Ralph Gunesch",68,1,133
"2840",36040,7,"Chadli Amri",70,1,132
"2841",36050,47,"Erik Jendrisek",73,2,100
"2842",36051,56,"Christoph Dabrowski",74,1,150
"2843",36054,6,"Marc Ziegler",73,1,364
"2844",36056,20,"Markus Bollmann",70,1,131
"2845",36057,44,"Marcel Ndjeng",71,1,145
"2846",36058,34,"Dennis Eilhoff",79,1,383
"2847",36059,9,"Massimiliano Porcello",73,1,155
"2848",36060,34,"Michael Fink",74,1,150
"2849",36066,4,"Albert Streit",81,1,132
"2850",36071,4,"Isaac Boakye",75,1,107
"2851",36072,15,"Jacek Krzynowek",76,1,146
"2852",36073,7,"Uwe Moehrle",74,1,130
"2853",36076,68,"Maik Franz",76,1,138
"2854",36084,180,"Vedad Ibisevic",80,1,126
"2855",36085,53,"Jeffrey Leiwakabessy",68,1,43
"2856",36086,96,"Matthias Lehmann",75,1,145
"2857",36090,24,"Mariusz Kukielka,24",71,1,146
"2858",36091,9,"Vlad Munteanu",77,1,157
"2859",36092,14,"Stiven Rivic",71,1,140
"2860",36093,3,"Jiayi Shao",70,1,140
"2861",36121,146,"Valter Birsa",76,2,142
"2862",36123,114,"Jeremie Brechet",75,2,138
"2863",36130,94,"Patrick Ebert",79,2,137
"2864",36132,88,"Tamas Hajnal",79,1,164
"2865",36133,26,"Chinedu Ede",69,2,109
"2866",36146,137,"Serdar Tasci",79,1,133
"2867",36147,3,"Benedikt Fernandez",67,1,326
"2868",36154,63,"Fernando Belluschi",79,2,157
"2869",36180,63,"Assani Lukimya-Mulongoti",74,1,61
"2870",36181,3,"Sascha Burchert",66,1,328
"2871",36183,172,"Jerome Boateng",87,2,144
"2872",36186,151,"Manuel Schmiedebach",76,1,123
"2873",36253,23,"Olcay Sahan",79,1,125
"2874",36257,27,"Konstantinos Mitroglou",79,2,140
"2875",36283,103,"Wayne Hennessey",77,1,392
"2876",36286,61,"David James",83,1,413
"2877",36287,41,"David Proctor",62,1,106
"2878",36289,6,"Shelton Martis",65,1,124
"2879",36293,12,"Kevin Kratz",70,1,138
"2880",36322,16,"Jens Langeneke",71,1,123
"2881",36326,26,"Norman Theuerkauf",70,1,50
"2882",36343,3,"Manuel Salz",64,1,319
"2883",36373,67,"Scott Carson",77,1,389
"2884",36374,163,"Robert Green",81,1,406
"2885",36378,215,"Mesut Oezil",88,3,144
"2886",36379,35,"Mario Vrancic",71,1,89
"2887",36380,102,"Tobias Levels",73,1,123
"2888",36382,82,"Jahmir Hyka",70,2,86
"2889",36388,206,"Mats Hummels",86,1,137
"2890",36389,59,"Srdjan Lakic",76,1,116
"2891",36390,71,"Patrick Paauwe",74,2,150
"2892",36391,46,"Diego Biseswar",73,1,134
"2893",36393,6,"Kristof Imschoot",63,1,139
"2894",36394,94,"Julien Faubert",80,3,132
"2895",36395,134,"Miso Brecko",71,1,127
"2896",36396,86,"Stephane Dalmat",78,1,151
"2897",36400,48,"Patrick Mtiliga",70,2,145
"2898",36410,70,"Nicklas Bendtner",79,3,127
"2899",36412,28,"Peter Loevenkrands",77,1,144
"2900",36479,21,"Thorsten Kirschbaum",68,2,347
"2901",36491,15,"Zsolt Low",68,1,128
"2902",36518,19,"Benjamin Kessel",70,1,62
"2903",36522,41,"Sascha Kotysch",65,1,62
"2904",36547,13,"Zdenek Kroca",61,1,87
"2905",36552,5,"Gaetan Krebs",67,1,134
"2906",36554,38,"Marcel Heller",74,1,107
"2907",36607,6,"Steffen Wohlfarth",62,1,40
"2908",36610,71,"Paul Paton",64,1,59
"2909",36611,129,"Ryan Stevenson",67,1,141
"2910",36615,229,"Yaya Toure",86,2,148
"2911",36617,101,"Andreas Isaksson",83,1,413
"2912",36622,1,"Jerzy Dudek",81,1,380
"2913",36640,67,"Marek Saganowski",72,1,96
"2914",36641,118,"Pawel Golanski",70,1,61
"2915",36771,134,"Julian Schuster",75,1,132
"2916",36774,94,"Adam Szalai",77,1,117
"2917",36775,79,"Tobias Weis",75,1,142
"2918",36783,81,"Kyle Lafferty",72,2,107
"2919",36784,178,"Klaas Jan Huntelaar",85,4,139
"2920",36785,104,"Alain Rochat",72,1,127
"2921",36786,176,"Phil Bardsley",75,1,136
"2922",36788,43,"Marko Pantelic",82,2,132
"2923",36789,24,"Danko Lazovic",80,1,140
"2924",36802,1,"Gary McSheffrey",77,1,139
"2925",36806,160,"Nikolce Noveski",77,1,135
"2926",36832,116,"Carl Hoefkens",73,2,131
"2927",36835,95,"Bram Verbist",67,1,336
"2928",36836,21,"Cephas Chimedza",67,1,107
"2929",36840,27,"Igor Lolo",71,1,111
"2930",36841,23,"Jonas De Roeck",69,2,143
"2931",36843,18,"Jurgen Cavens",67,1,53
"2932",36844,29,"Kris De Wree",65,2,125
"2933",36845,31,"Kurt van Dooren",66,1,135
"2934",36846,98,"Luciano",75,1,371
"2935",36849,170,"Pieterjan Monteyne",66,1,135
"2936",36852,37,"Daniel Cruz",72,1,143
"2937",36863,120,"Hernan Losada",72,2,162
"2938",36868,43,"Justice Wamfor",65,1,128
"2939",36872,23,"Kenny Steppe",69,2,341
"2940",36873,1,"Kristof Maes",58,1,290
"2941",36878,116,"Thomas Kraft",76,1,377
"2942",36889,53,"Sandro Wagner",74,1,103
"2943",36934,98,"Dominic Maroh",75,1,122
"2944",37021,48,"Anthony Portier",65,1,136
"2945",37025,45,"Dieter Dekelver",65,1,128
"2946",37038,9,"Igor Gjuzelov",65,1,123
"2947",37042,94,"Mike Frantz",72,1,127
"2948",37044,28,"Christophe Grondin",69,1,135
"2949",37047,53,"Denis Viane",64,1,125
"2950",37048,4,"Mahir Saglik",71,1,110
"2951",37051,77,"Frederik Boi",66,1,158
"2952",37065,78,"Stijn De Smet",69,1,138
"2953",37069,69,"Tom De Sutter",75,1,137
"2954",37085,11,"Alan Haydock",64,1,149
"2955",37087,93,"Johannes Flum",75,1,139
"2956",37100,111,"Steve Colpaert",70,1,129
"2957",37104,94,"Arnaud Sutchuin Djoum",66,3,123
"2958",37112,151,"Julien Gorius",72,1,132
"2959",37117,1,"Michael Cordier",65,1,326
"2960",37128,43,"Zola Matumona",68,1,95
"2961",37139,156,"Dirk Kuyt",84,2,139
"2962",37140,9,"Nwankwo Kanu",81,1,139
"2963",37149,5,"Henrique Hilario",74,1,358
"2964",37150,1,"Lee Martin",70,1,127
"2965",37151,2,"Sascha Dum",69,1,143
"2966",37154,9,"Nando Rafael",71,1,129
"2967",37156,16,"Collin Benjamin",74,1,143
"2968",37163,14,"Lee Johnson",68,1,147
"2969",37166,26,"Steve Morison",75,1,102
"2970",37169,205,"Mark Noble",77,1,166
"2971",37171,32,"Sigourney Bandjar",64,1,50
"2972",37173,85,"Luigi Bruins",70,2,150
"2973",37177,1,"Ronald Graafland",62,1,313
"2974",37180,32,"Dustley Mulder",65,1,128
"2975",37185,15,"Andwele Slory",70,1,56
"2976",37187,1,"Jorg van Nieuwenhuijzen",61,1,305
"2977",37188,122,"Ard van Peppen",67,1,38
"2978",37193,163,"Michel Vorm",81,2,401
"2979",37194,172,"Erik Pieters",75,2,133
"2980",37195,113,"Ramon Leeuwin",73,1,40
"2981",37196,25,"Gregoor van Dijk",72,1,147
"2982",37201,55,"Michael Lamey",74,3,142
"2983",37202,9,"Tom de Mul",72,2,140
"2984",37206,155,"Gino Coutinho",71,1,353
"2985",37208,8,"Rihairo Meulens",63,1,116
"2986",37211,49,"Civard Sprockel",68,1,136
"2987",37215,118,"Bram van Polen",71,1,57
"2988",37216,156,"Piet Velthuizen",77,2,384
"2989",37233,72,"Vito Mannone",74,1,369
"2990",37234,109,"Adam Lallana",80,1,131
"2991",37240,106,"Scott Arfield",71,2,134
"2992",37241,63,"Geoffrey Dernis",76,1,150
"2993",37242,79,"Ilan",79,2,111
"2994",37243,13,"Derek Lyle",61,1,142
"2995",37249,31,"Adil Chihi",73,1,124
"2996",37254,34,"Mahamadou Samassa",72,2,356
"2997",37257,28,"Franz Burgmeier",65,1,112
"2998",37258,7,"Virgile Reset",66,1,132
"2999",37259,39,"Mahamadou Diarra",87,3,152
"3000",37262,85,"Milan Jovanovic",80,2,137
"3001",37266,74,"John Pantsil",77,1,154
"3002",37273,138,"Gonzalo Bergessio",77,2,134
"3003",37277,14,"Calum Davenport",76,1,128
"3004",37280,53,"Abdoulaye Meite",79,2,135
"3005",37290,37,"David Fernandez",68,1,130
"3006",37292,138,"Haavard Nordtveit",78,1,135
"3007",37294,233,"Keith Lasley",70,1,157
"3008",37307,137,"Marius Zaliukas",73,1,113
"3009",37313,56,"Mohamadou Idrissou",76,1,133
"3010",37317,182,"Marcel Schaefer",77,1,144
"3011",37319,162,"Daniel Baier",79,1,141
"3012",37321,22,"Nemanja Vucicevic",70,1,136
"3013",37322,4,"Mathias Schober",77,1,368
"3014",37326,18,"Tim Sebastian",70,1,106
"3015",37332,41,"Marc Stein",69,1,133
"3016",37335,34,"Lukas Kruse",72,1,350
"3017",37337,11,"Garry de Graef",65,1,82
"3018",37342,8,"Daniel Brinkmann",67,1,126
"3019",37350,30,"Pablo Caceres",72,2,57
"3020",37354,1,"Christian Weber",70,1,132
"3021",37357,126,"Fabian Johnson",78,1,129
"3022",37359,29,"Markus Thorandt",69,1,128
"3023",37366,15,"Lionel Djebi-Zadi",64,1,129
"3024",37367,2,"Jerome Colinet",61,1,55
"3025",37369,5,"Andrew Sinkala",66,1,136
"3026",37373,140,"Lars Bender",82,1,127
"3027",37374,128,"Sven Bender",82,1,136
"3028",37376,1,"Jean-Francois Kornetzky",64,1,316
"3029",37377,33,"Markus Miller",80,1,396
"3030",37379,59,"Florian Dick",69,1,134
"3031",37380,71,"Mario Eggimann",78,1,123
"3032",37381,96,"Christian Eichner",75,1,145
"3033",37383,39,"Martin Stoll",71,2,98
"3034",37384,17,"Godfried Aduobe",71,1,139
"3035",37385,13,"Giovanni Federico",75,1,135
"3036",37387,23,"Michael Mutzel",73,1,155
"3037",37388,5,"Timo Staffeldt",66,1,131
"3038",37389,95,"Sebastian Freis",72,1,123
"3039",37390,6,"Edmond Kapllani",71,1,123
"3040",37401,74,"Khalid Boulahrouz",83,3,139
"3041",37408,45,"Igor Gabilondo",76,1,152
"3042",37410,174,"Javier Martinez",85,2,141
"3043",37411,119,"Jose Manuel Jurado",80,3,156
"3044",37412,221,"Sergio Aguero",88,2,158
"3045",37413,10,"Giourkas Seitaridis",77,1,150
"3046",37416,31,"Diego Rivas",74,1,157
"3047",37417,4,"Fabio Felicio",70,1,142
"3048",37419,62,"Juanito",73,1,150
"3049",37421,212,"Claudio Bravo",83,1,416
"3050",37422,127,"Abella Perez Damia",74,1,141
"3051",37423,16,"Hipolito Poli",71,1,155
"3052",37425,15,"Francisco Maldonado",70,1,137
"3053",37426,31,"Fernando Vega",69,1,141
"3054",37427,74,"Mario Alvarez",76,1,138
"3055",37428,36,"Gabriel Tamas",75,1,135
"3056",37429,144,"Nene",83,2,156
"3057",37433,2,"Antonio Guayre",78,1,136
"3058",37434,31,"Iago Bouzon",79,1,101
"3059",37435,9,"Diego Rodolfo Placente",73,1,133
"3060",37436,229,"Santi Cazorla",85,2,154
"3061",37439,159,"Dudu Aouate",78,1,389
"3062",37440,95,"Cesar Arzo",76,2,155
"3063",37441,194,"Joan Verdu",80,2,161
"3064",37442,158,"Alvaro Arbeloa",82,2,148
"3065",37443,14,"Sergio Rodri",72,1,141
"3066",37445,5,"Cristian Hidalgo",72,1,147
"3067",37446,79,"Ivan Sanchez Riki",78,1,136
"3068",37447,34,"Pablo Alvarez",73,1,149
"3069",37448,30,"Jesus Vazquez",76,1,144
"3070",37449,186,"Juan Rodriguez",77,1,148
"3071",37450,142,"Duda",79,1,154
"3072",37451,169,"Alberto Lopo",80,1,139
"3073",37452,20,"Rodolfo Bodipo Diaz",77,1,133
"3074",37455,11,"Francisco Rufete",77,1,155
"3075",37456,28,"David Cobeno",75,1,378
"3076",37457,33,"Francesco Tavano",79,1,138
"3077",37459,217,"David Silva",88,2,158
"3078",37461,87,"Jaime Gavilan",82,1,150
"3079",37466,101,"Anthony Le Tallec",75,1,130
"3080",37468,28,"Lucas Matias Licht",76,1,117
"3081",37469,44,"Juan Albin",78,1,145
"3082",37470,92,"David Cortes",75,1,141
"3083",37471,90,"Francisco Javier Casquero",77,1,162
"3084",37473,13,"Cosmin Contra",76,1,139
"3085",37474,143,"Manu del Moral",78,1,134
"3086",37475,126,"Jose Enrique",80,1,151
"3087",37477,8,"Nihat Kahveci",82,1,141
"3088",37478,39,"Robert Pires",84,2,47
"3089",37479,173,"Alexis",80,1,138
"3090",37480,136,"Cani",79,1,139
"3091",37482,209,"Gerard Pique",88,1,162
